dataset,model,num_layers,split,best_step,train_acc,val_acc,test_acc,test_loss,test_f1_macro,test_f1_weighted,test_prec_macro,test_rec_macro,test_roc_auc
questions,GCN,2,4,744,0.9725266098976135,0.9714636206626892,0.9704848527908325,0.11920731514692307,,,,,0.7803221590869734
questions,GCN,2,5,625,0.9730989336967468,0.9686018228530884,0.9704848527908325,0.12697948515415192,,,,,0.7604708052707285
questions,GCN,2,6,732,0.9727718830108643,0.9699918031692505,0.9695037007331848,0.12600676715373993,,,,,0.7578703051656741
questions,GCN,2,7,599,0.9720768928527832,0.9706459641456604,0.9714659452438354,0.11757281422615051,,,,,0.7752588840222668
questions,GCN,2,8,737,0.9719542264938354,0.9710547924041748,0.9719564914703369,0.12210433185100555,,,,,0.7614839451500661
questions,GCN,2,9,988,0.9729354381561279,0.9690106511116028,0.9700760245323181,0.1277078092098236,,,,,0.7426038249031999
questions,GCN,3,0,730,0.972894549369812,0.9716271758079529,0.9699942469596863,0.12450387328863144,,,,,0.7717404856514181
questions,GCN,3,1,962,0.9721177220344543,0.968928873538971,0.9683590531349182,0.12274050712585449,,,,,0.7773622806268168
questions,GCN,3,2,700,0.9751021862030029,0.9686018228530884,0.9699125289916992,0.12645113468170166,,,,,0.7554085692054424
questions,GCN,3,3,804,0.9725674390792847,0.9653311371803284,0.9656609892845154,0.13183806836605072,,,,,0.7673151562308795
questions,GCN,3,4,715,0.9732624888420105,0.9708912372589111,0.9696672558784485,0.12137080729007721,,,,,0.7789183554255394
questions,GCN,3,5,732,0.9741210341453552,0.9679476618766785,0.9704030752182007,0.1265244483947754,,,,,0.7538238642004668
questions,GCN,3,6,558,0.9731807112693787,0.969501256942749,0.9688496589660645,0.1252356916666031,,,,,0.7580606729483803
questions,GCN,3,7,701,0.9716680645942688,0.9699100852012634,0.9718747138977051,0.11729778349399567,,,,,0.7726355259299622
questions,GCN,3,8,761,0.9726901054382324,0.9688470959663391,0.9693402051925659,0.126899853348732,,,,,0.7551959206573865
questions,GCN,3,9,760,0.9733442664146423,0.9685200452804565,0.9703212976455688,0.12634357810020447,,,,,0.7437806649134514
questions,GCN,4,0,753,0.9721177220344543,0.9677023887634277,0.9654157161712646,0.1294523924589157,,,,,0.7690764911373349
questions,GCN,4,1,996,0.9729354381561279,0.9668029546737671,0.9667238593101501,0.1293138861656189,,,,,0.7718066352811879
questions,GCN,4,2,564,0.9734259843826294,0.9672935605049133,0.9690131545066833,0.12549515068531036,,,,,0.7601274736844535
questions,GCN,4,3,801,0.9737939834594727,0.9650040864944458,0.9657427668571472,0.13261853158473969,,,,,0.7672154122865145
questions,GCN,4,4,772,0.9726083278656006,0.9686018228530884,0.9673779606819153,0.12555812299251556,,,,,0.7756988425546456
questions,GCN,4,5,601,0.9740801453590393,0.9697465300559998,0.9711388945579529,0.12573426961898804,,,,,0.7524180979845719
questions,GCN,4,6,516,0.9721586108207703,0.9688470959663391,0.9683590531349182,0.12520577013492584,,,,,0.7550520769598414
questions,GCN,4,7,574,0.9700326919555664,0.9677841663360596,0.9706483483314514,0.12282520532608032,,,,,0.7731587198603584
questions,GCN,4,8,452,0.9716271758079529,0.9710547924041748,0.971792995929718,0.11922530084848404,,,,,0.7548925328266094
questions,GCN,4,9,837,0.9731807112693787,0.9677023887634277,0.9677050113677979,0.1286138892173767,,,,,0.7495838230099121
questions,GCN,5,0,589,0.9724448323249817,0.9707277417182922,0.9681955575942993,0.12531444430351257,,,,,0.7704191092773413
